TIME(SECONDS)		FISH1	FISH2	FISH3	FISH4	FISH5	FISH6	FISH7	FISH8	FISH9	FISH10	FISH11	FISH12	FISH13	FISH14	FISH15	FISH16	FISH17	FISH18	FISH19	FISH20	FISH21	FISH22	FISH23	FISH24	FISH25	FISH26	FISH27	FISH28	FISH29	FISH30	FISH31	FISH32	FISH33	FISH34	FISH35	FISH36	FISH37	FISH38	FISH39	FISH40	FISH41	FISH42	FISH43	FISH44	FISH45	FISH46	FISH47	FISH48	FISH49	FISH50	FISH51	FISH52	FISH53	FISH54	FISH55	FISH56	FISH57	FISH58	FISH59	FISH60	FISH61	FISH62	FISH63	FISH64	FISH65	FISH66	FISH67	FISH68	FISH69	FISH70	FISH71	FISH72	FISH73	FISH74	FISH75	FISH76	FISH77	FISH78	FISH79	FISH80	FISH81	FISH82	FISH83	FISH84	FISH85	FISH86	FISH87	FISH88	FISH89	FISH90	FISH91	FISH92	FISH93	FISH94	FISH95	FISH96			CLOCK
113940.0	114000.0	     0.7	     1.2	     0.0	     0.0	     0.0	     0.3	     2.0	     0.0	     0.0	     0.0	     0.0	     0.3	     0.0	     0.0	     0.0	     0.0	     0.2	     0.0	     0.0	     0.0	     0.3	     0.5	     0.0	     0.2	     0.1	     0.0	     0.3	     0.0	     0.0	     0.5	     0.0	     1.0	     2.1	     0.0	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.3	     0.0	     0.7	     0.0	     0.7	     0.0	     0.0	     0.3	     0.0	     0.6	     0.3	     0.2	     0.0	     0.0	     0.5	     0.9	     0.8	     0.9	     0.1	     0.0	     0.0	     0.3	     0.4	     0.0	     0.1	     0.0	     0.0	     6.2	     0.3	     0.3	     0.0	     0.0	     0.3	     0.4	     0.0	     0.0	     0.3	     0.0	     0.2	     0.0	     0.0	     0.3	     0.0	     0.0	     0.3	     0.0	     0.1	     0.3	     0.0	     0.2	     0.8	     0.5	     0.1	     0.2	     0.0	     0.3			          20.711
114000.0	114060.0	     0.0	     0.5	     0.7	     0.2	     0.0	     0.0	     0.0	     0.0	     0.2	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     2.6	     0.0	     1.3	     0.0	     0.0	     0.0	     0.1	     0.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.5	     1.0	     0.0	     0.0	     0.0	     1.1	     0.0	     0.8	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.2	     0.0	     1.7	     0.0	     0.2	     0.1	     0.0	     0.0	     0.7	     0.5	     1.3	     0.0	     0.0	     0.0	     0.1	     1.1	     0.3	     0.5	     0.0	     0.3	     0.0	     0.0	     0.0	     0.0	     0.0	     0.3	     0.3	     0.0	     0.0	     1.1	     0.0	     0.0	     0.0	     0.0	     0.2	     0.0	     0.0	     1.1	     0.7	     0.2	     0.0	     0.0	     0.1	     0.3	     0.3	     0.3	     1.0	     0.0	     0.1			          20.727
114060.0	114120.0	     0.3	     0.0	     0.0	     0.0	     1.9	     0.0	     0.0	     1.8	     0.0	     0.0	     0.3	     0.0	     0.1	     0.7	     0.0	     0.1	     1.4	     0.1	     0.0	     0.0	     0.4	     0.0	     0.0	     0.3	     0.2	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.9	     0.0	     0.0	     0.0	     0.0	     0.0	     1.0	     0.6	     0.0	     0.0	     0.0	     0.3	     0.0	     0.1	     0.0	     0.0	     0.1	     0.0	     1.7	     0.0	     0.2	     0.8	     0.0	     0.1	     1.1	     0.3	     0.0	     0.2	     0.0	     1.6	     0.4	     0.9	     0.3	     0.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.0	     0.8	     0.0	     0.7	     0.0	     0.0	     0.0	     0.3	     0.1	     0.2	     0.0	     0.8	     0.6	     0.0	     0.0	     1.1	     1.4	     0.3	     0.0	     0.8	     0.0	     0.1			          20.744
114120.0	114180.0	     0.3	     0.3	     0.5	     0.0	     1.1	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.1	     0.0	     1.1	     0.0	     0.0	     0.0	     0.5	     1.9	     0.0	     0.0	     0.0	     0.0	     0.1	     0.0	     0.7	     0.0	     0.1	     0.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.6	     0.0	     0.0	     2.2	     0.2	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.4	     0.3	     0.1	     0.0	     0.0	     0.0	     0.7	     0.0	     0.0	     0.2	     0.0	     0.0	     0.2	     0.3	     0.2	     0.5	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.8	     0.7	     0.0	     0.3	     0.0	     1.7	     0.0	     0.0	     0.0	     0.1	     0.2	     1.4	     0.1	     0.5	     0.3	     0.2	     0.0	     0.7	     0.5	     0.0	     0.2	     0.1	     0.0	     0.0			          20.761
114180.0	114240.0	     0.8	     1.1	     0.1	     0.0	     0.7	     0.2	     0.0	     0.7	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.3	     0.0	     0.0	     0.0	     0.8	     0.5	     0.0	     0.0	     0.3	     0.0	     3.3	     0.0	     0.0	     0.4	     0.3	     0.0	     0.0	     0.0	     0.1	     0.3	     0.0	     0.3	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.8	     0.3	     0.0	     0.0	     0.0	     0.0	     0.7	     0.0	     0.1	     0.0	     0.0	     0.0	     0.0	     0.1	     0.1	     0.2	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.3	     0.0	     0.0	     0.1	     0.0	     0.3	     0.0	     0.0	     0.0	     0.0	     0.3	     0.5	     0.5	     0.0	     0.2	     0.3	     0.0	     0.7	     0.7	     0.5	     0.0	     0.3	     0.0	     0.9			          20.778
114240.0	114300.0	     0.0	     0.0	     0.3	     0.4	     0.0	     0.9	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.3	     0.6	     0.3	     0.0	     0.2	     2.7	     0.0	     0.0	     0.4	     0.1	     0.1	     1.6	     0.0	     0.0	     0.1	     0.0	     0.8	     1.6	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.4	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.9	     0.0	     0.5	     0.0	     1.4	     1.3	     0.0	     0.0	     0.5	     0.0	     0.1	     0.0	     0.0	     0.1	     0.0	     0.0	     0.1	     0.0	     0.1	     0.9	     0.0	     0.0	     0.0	     0.3	     0.0	     0.0	     0.0	     0.5	     0.0	     0.5	     0.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.2	     0.3	     0.3	     0.8	     0.5	     0.0	     0.7	     0.9	     0.1	     0.0	     0.6	     0.0	     0.0			          20.794
114300.0	114360.0	     0.0	     0.2	     0.6	     0.0	     0.6	     0.0	     2.2	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.5	     0.0	     0.3	     0.0	     0.3	     0.0	     0.7	     0.0	     1.0	     0.5	     0.0	     0.8	     0.7	     0.0	     0.6	     0.1	     0.7	     0.3	     0.9	     0.6	     0.6	     0.0	     0.0	     0.6	     0.0	     0.0	     0.4	     0.0	     0.0	     0.0	     0.0	     0.0	     0.7	     0.0	     0.0	     0.0	     0.0	     0.0	     0.7	     0.0	     1.1	     0.5	     0.3	     0.0	     0.0	     0.4	     0.4	     0.1	     0.0	     0.0	     0.0	     0.6	     2.9	     0.0	     0.5	     0.0	     0.0	     0.3	     0.3	     0.6	     0.0	     0.6	     0.1	     0.0	     0.0	     0.5	     0.0	     0.0	     1.0	     0.2	     0.0	     0.3	     1.1	     0.0	     0.3	     0.0	     0.7	     0.1	     0.6	     0.0	     0.0			          20.811
114360.0	114420.0	     0.3	     1.2	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.7	     0.0	     0.0	     0.0	     0.0	     0.0	     0.2	     0.3	     1.9	     0.0	     0.0	     0.0	     0.0	     0.7	     0.0	     0.8	     0.0	     0.1	     0.2	     0.1	     0.0	     0.0	     0.3	     0.0	     0.0	     0.0	     0.3	     0.3	     0.0	     1.3	     0.1	     0.0	     0.0	     0.1	     1.5	     0.7	     0.0	     0.0	     0.0	     0.5	     0.0	     1.6	     0.0	     0.6	     0.0	     0.5	     0.0	     0.5	     0.1	     0.0	     0.5	     0.0	     0.0	     0.3	     0.0	     0.1	     0.2	     0.1	     0.0	     0.0	     0.2	     0.3	     0.0	     0.0	     0.0	     0.2	     1.3	     0.9	     0.1	     0.0	     0.0	     0.0	     0.2	     0.4	     0.5	     0.3	     0.5	     1.3	     0.0	     1.5	     0.0	     0.5	     0.1	     0.5	     0.0	     0.8	     0.0	     0.2			          20.828
114420.0	114480.0	     0.4	     0.0	     0.0	     0.0	     0.8	     0.0	     0.0	     0.6	     0.0	     0.0	     0.0	     0.3	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.1	     0.3	     0.0	     0.4	     0.0	     0.0	     1.2	     0.1	     0.0	     0.1	     0.0	     0.0	     1.0	     0.0	     1.0	     0.0	     0.0	     0.1	     0.7	     0.0	     0.0	     0.0	     0.3	     0.0	     0.5	     0.0	     0.0	     0.0	     0.0	     1.0	     0.5	     0.5	     0.0	     0.0	     0.0	     0.9	     0.5	     1.1	     1.3	     0.0	     0.0	     0.8	     0.2	     0.0	     0.1	     0.0	     0.0	     0.0	     0.4	     0.3	     0.0	     0.0	     0.0	     0.0	     0.0	     0.3	     0.0	     0.0	     0.0	     0.1	     0.0	     0.3	     0.0	     0.4	     0.0	     0.7	     0.0	     0.7	     0.0	     0.4	     0.8	     0.1	     0.0	     0.3	     0.0	     0.3			          20.844
114480.0	114540.0	     0.3	     0.6	     0.0	     0.0	     0.5	     0.0	     0.0	     0.5	     0.6	     0.0	     0.0	     0.0	     0.5	     0.0	     0.0	     0.0	     0.0	     0.5	     0.7	     0.0	     0.0	     0.0	     0.0	     0.2	     0.0	     0.0	     0.0	     0.1	     0.0	     1.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.3	     0.0	     0.7	     0.0	     0.0	     0.2	     0.0	     0.2	     0.2	     0.0	     0.1	     0.3	     0.0	     0.0	     1.2	     0.0	     0.2	     0.0	     0.0	     0.0	     1.6	     0.5	     0.3	     1.3	     0.0	     0.0	     0.9	     0.0	     0.0	     0.0	     0.0	     0.3	     0.0	     0.3	     0.0	     0.0	     0.0	     0.7	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.1	     0.3	     0.3	     1.2	     0.1	     0.1	     0.0	     0.0	     0.8	     0.0	     0.8	     0.1	     0.2	     0.2	     0.6	     0.0	     0.3			          20.861
114540.0	114600.0	     0.0	     0.5	     0.0	     0.0	     0.4	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.3	     0.0	     0.7	     0.1	     0.5	     0.0	     0.0	     0.2	     0.7	     0.0	     0.0	     0.1	     1.0	     0.0	     1.5	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.7	     0.0	     0.6	     0.0	     0.0	     0.0	     0.0	     0.0	     0.4	     0.2	     0.1	     1.1	     0.6	     0.0	     0.0	     0.3	     0.0	     0.1	     0.9	     0.0	     0.4	     0.0	     0.1	     0.0	     0.0	     0.3	     0.1	     0.0	     0.3	     0.0	     0.8	     0.0	     0.3	     0.0	     0.9	     0.4	     0.0	     0.5	     0.8	     0.0	     0.9	     0.0	     0.3	     0.0	     0.1	     0.1	     0.1	     0.7	     0.8	     0.8	     0.0	     0.6	     0.0	     0.0	     2.7	     0.5	     0.0	     0.0			          20.878
114600.0	114660.0	     0.3	     0.0	     0.0	     0.0	     0.5	     0.2	     0.5	     1.4	     0.0	     0.2	     0.0	     0.0	     0.6	     0.0	     0.2	     0.6	     0.0	     0.7	     0.0	     0.3	     0.0	     0.0	     0.0	     0.1	     0.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.9	     0.0	     0.0	     0.0	     0.3	     0.6	     0.0	     0.6	     0.0	     0.0	     0.0	     0.3	     0.0	     0.0	     0.1	     0.0	     0.6	     0.6	     0.1	     0.0	     0.0	     0.0	     0.5	     0.3	     0.1	     0.0	     0.0	     0.0	     0.2	     0.0	     0.0	     0.0	     0.0	     0.1	     0.1	     0.0	     0.3	     0.5	     0.0	     0.0	     0.1	     0.0	     0.5	     0.0	     0.1	     1.7	     0.0	     0.1	     0.7	     0.7	     0.0	     0.9	     0.0	     1.2	     0.2	     0.0	     0.1	     0.1	     0.0	     1.4	     0.5	     0.0	     0.9			          20.894
114660.0	114720.0	     0.0	     0.0	     0.0	     0.0	     0.2	     0.0	     0.3	     0.7	     0.0	     0.3	     0.0	     0.0	     0.8	     0.9	     0.2	     1.8	     0.0	     1.5	     0.0	     0.8	     0.0	     0.3	     0.1	     0.0	     0.0	     0.0	     0.9	     0.0	     0.0	     0.4	     0.0	     0.8	     0.0	     0.0	     0.0	     0.1	     0.4	     0.9	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.6	     0.1	     0.3	     0.8	     0.0	     0.1	     0.1	     0.0	     0.4	     0.0	     0.3	     0.4	     0.0	     0.1	     0.4	     2.1	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     1.1	     0.6	     0.0	     0.2	     0.2	     0.0	     0.3	     0.0	     0.8	     0.8	     0.4	     0.0	     0.9	     0.1	     0.1	     0.1	     0.3	     0.9	     0.1	     0.1	     0.9	     0.0	     1.1	     0.0	     0.3	     0.0	     0.1			          20.911
114720.0	114780.0	     0.0	     0.0	     0.0	     0.5	     0.1	     0.0	     0.3	     1.3	     0.0	     1.5	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.4	     0.0	     0.3	     0.0	     0.5	     0.0	     0.0	     0.0	     0.0	     0.7	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.4	     0.2	     1.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.2	     0.5	     0.0	     0.3	     0.9	     0.1	     0.0	     0.6	     0.0	     1.1	     0.1	     0.0	     1.2	     0.0	     0.2	     0.9	     1.1	     0.0	     0.0	     0.0	     0.0	     1.9	     0.0	     0.1	     0.1	     0.0	     0.0	     0.4	     0.0	     0.8	     0.0	     0.8	     0.0	     0.0	     0.0	     0.1	     0.1	     0.0	     0.6	     0.3	     0.0	     1.5	     0.0	     0.8	     0.0	     0.0	     0.6	     0.9	     0.0	     0.3			          20.928
114780.0	114840.0	     0.0	     0.0	     0.0	     0.0	     1.6	     0.3	     0.0	     0.0	     0.0	     1.5	     0.0	     0.0	     0.0	     0.0	     0.0	     0.5	     0.0	     0.0	     0.0	     2.5	     0.0	     0.0	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.6	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.3	     0.3	     0.1	     0.0	     0.0	     0.0	     0.3	     0.0	     0.0	     0.6	     0.1	     0.2	     1.0	     0.8	     0.0	     0.1	     0.0	     0.9	     0.0	     0.0	     0.7	     0.0	     0.0	     0.3	     2.8	     1.2	     0.1	     0.0	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.5	     0.0	     0.1	     0.2	     0.7	     0.0	     0.3	     0.0	     0.5	     0.0	     0.1	     0.1	     0.2	     0.0	     0.9	     0.0	     0.9	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0			          20.944
114840.0	114900.0	     0.4	     0.6	     0.2	     0.0	     1.3	     0.0	     0.1	     0.0	     0.0	     0.2	     0.0	     0.0	     0.0	     0.0	     0.0	     1.8	     0.0	     0.0	     0.3	     0.0	     0.0	     0.1	     0.0	     0.1	     0.4	     0.1	     0.0	     0.0	     0.0	     1.4	     0.1	     1.4	     0.0	     0.4	     0.0	     0.0	     0.0	     1.8	     0.0	     0.0	     0.0	     0.0	     0.0	     1.1	     0.5	     0.0	     0.0	     0.3	     0.1	     0.7	     1.0	     0.0	     0.1	     0.1	     1.2	     0.1	     0.0	     0.0	     0.7	     0.0	     0.3	     0.1	     0.5	     1.1	     0.4	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.3	     0.4	     0.0	     0.4	     0.0	     0.4	     0.1	     0.0	     0.0	     0.1	     0.1	     0.4	     0.1	     0.2	     0.1	     2.0	     0.0	     0.5	     0.0	     0.8	     0.8	     0.7	     0.0	     0.2			          20.961
114900.0	114960.0	     0.3	     0.0	     0.3	     0.0	     0.4	     0.0	     0.1	     0.0	     0.0	     0.6	     0.0	     0.2	     0.3	     0.3	     0.0	     0.6	     0.0	     0.0	     0.1	     0.2	     0.0	     0.0	     0.0	     0.3	     0.2	     0.3	     0.0	     0.0	     0.3	     0.1	     0.3	     0.0	     0.0	     0.3	     0.0	     0.0	     0.5	     0.0	     0.0	     0.0	     0.2	     0.5	     1.0	     0.0	     0.0	     0.0	     0.0	     0.4	     0.0	     0.5	     0.8	     0.0	     0.2	     0.0	     1.2	     1.1	     0.1	     0.0	     0.0	     0.0	     0.5	     0.1	     0.5	     0.0	     0.3	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.2	     0.0	     0.0	     0.0	     0.0	     0.1	     0.3	     0.0	     1.4	     0.0	     0.0	     0.0	     0.4	     2.4	     0.0	     0.0	     0.8	     0.0	     0.0	     0.0	     0.7			          20.977
114960.0	115020.0	     0.0	     0.0	     0.0	     0.0	     1.3	     0.0	     0.5	     0.4	     0.6	     0.2	     0.2	     0.0	     0.0	     0.3	     0.3	     0.3	     0.0	     0.0	     0.2	     0.3	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.4	     0.2	     1.6	     0.0	     0.3	     0.1	     0.0	     0.0	     0.0	     0.0	     0.1	     0.0	     1.6	     0.0	     0.0	     0.0	     0.1	     0.3	     0.0	     0.8	     0.0	     0.0	     0.0	     0.2	     0.0	     0.1	     0.8	     0.5	     0.0	     0.0	     0.0	     0.0	     1.3	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.2	     0.4	     0.3	     0.0	     0.6	     0.0	     0.7	     0.0	     0.1	     0.0	     0.1	     0.2	     1.4	     1.8	     0.0	     0.1	     0.2	     0.0	     0.0	     0.0	     0.3			          20.994
115020.0	115080.0	     0.6	     0.5	     0.0	     0.0	     0.6	     0.0	     0.0	     0.9	     0.0	     0.0	     0.3	     0.0	     0.0	     0.1	     0.3	     0.3	     0.0	     0.0	     0.1	     0.8	     0.0	     0.4	     0.0	     0.0	     0.0	     0.0	     0.3	     0.0	     0.1	     0.1	     0.0	     1.2	     0.0	     0.0	     0.3	     0.0	     0.0	     1.0	     1.5	     0.0	     0.0	     0.0	     0.0	     0.8	     0.1	     0.4	     0.0	     0.0	     0.1	     0.7	     0.1	     1.6	     0.6	     0.2	     0.3	     1.9	     0.2	     0.3	     0.0	     0.0	     0.0	     0.1	     0.3	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.1	     0.0	     0.2	     0.0	     0.0	     0.0	     0.3	     0.0	     0.1	     0.0	     0.7	     0.1	     0.2	     0.1	     0.0	     0.7	     0.4	     0.1	     0.7	     0.0	     0.0	     0.5	     0.4	     0.1	     0.1	     0.0			          21.011
115080.0	115140.0	     0.2	     0.0	     0.1	     0.0	     1.1	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.0	     1.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     2.6	     0.0	     0.3	     0.0	     0.0	     0.0	     0.0	     0.4	     0.0	     0.7	     0.0	     0.0	     0.0	     0.0	     0.1	     0.3	     0.0	     0.0	     0.2	     0.0	     0.0	     0.0	     0.9	     1.1	     0.2	     1.6	     0.3	     0.0	     0.0	     0.0	     1.2	     0.3	     0.0	     0.4	     0.0	     0.7	     0.4	     0.5	     0.2	     0.0	     0.0	     0.0	     0.7	     0.7	     0.0	     0.0	     0.0	     0.0	     0.0	     0.8	     0.0	     0.3	     0.0	     0.1	     0.7	     0.0	     0.2	     0.0	     0.1	     0.0	     0.0	     1.0	     0.8	     0.1	     0.1	     0.0	     0.6	     0.0	     0.0	     0.0	     0.5	     0.0	     0.4	     0.2	     0.5	     0.1	     0.0			          21.028
115140.0	115200.0	     0.0	     0.0	     1.5	     0.0	     0.7	     0.7	     0.0	     0.0	     0.0	     0.0	     0.4	     0.0	     0.0	     0.3	     0.1	     1.3	     0.0	     0.0	     0.0	     0.5	     0.6	     0.3	     0.0	     0.3	     0.0	     1.5	     0.0	     0.3	     0.0	     0.0	     0.5	     1.6	     0.0	     0.1	     0.0	     0.0	     0.0	     0.0	     0.4	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.5	     0.1	     0.0	     0.3	     0.3	     0.0	     0.6	     0.2	     1.6	     1.6	     0.3	     0.8	     0.0	     0.0	     0.0	     0.4	     0.3	     0.0	     0.0	     0.0	     0.3	     0.0	     0.0	     0.0	     0.0	     0.0	     0.1	     0.4	     0.0	     1.0	     0.1	     1.5	     0.0	     0.6	     0.0	     0.0	     0.0	     1.2	     0.0	     0.7	     0.1	     0.3	     0.0	     0.0	     0.0	     0.5	     0.1	     0.8	     0.1	     0.0			          21.044
115200.0	115260.0	     0.5	     0.2	     0.0	     0.0	     0.6	     0.3	     0.0	     0.2	     0.0	     0.0	     0.7	     0.0	     0.0	     0.5	     0.0	     0.5	     0.2	     0.6	     0.0	     0.0	     0.0	     0.3	     0.0	     0.3	     0.5	     0.0	     1.2	     0.0	     0.0	     0.0	     0.0	     0.8	     1.5	     0.0	     1.3	     0.0	     0.7	     0.0	     0.2	     0.0	     0.3	     0.0	     0.9	     0.0	     0.3	     0.0	     0.0	     0.0	     0.0	     1.1	     0.4	     0.0	     1.1	     0.4	     1.0	     0.6	     0.3	     0.4	     0.6	     0.0	     0.0	     0.3	     2.0	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.2	     0.0	     0.0	     0.1	     0.1	     0.0	     0.1	     0.0	     0.5	     0.0	     0.3	     0.1	     0.1	     0.1	     0.0	     0.0	     0.3	     0.0	     0.2	     0.0	     0.1	     0.0	     0.8	     0.1	     0.2	     0.0	     0.7			          21.061
115260.0	115320.0	     0.5	     0.0	     1.4	     0.0	     2.1	     0.1	     0.1	     1.2	     0.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.1	     0.8	     0.5	     0.0	     0.6	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.3	     0.9	     0.0	     0.0	     0.9	     0.1	     0.0	     0.0	     0.9	     0.0	     0.1	     0.0	     0.0	     0.7	     0.0	     0.0	     0.0	     1.0	     0.1	     0.0	     0.0	     0.1	     0.1	     0.1	     1.0	     0.4	     0.2	     2.2	     0.5	     0.0	     1.3	     0.1	     0.5	     1.0	     0.0	     0.2	     0.0	     0.7	     0.0	     0.3	     0.0	     0.5	     0.0	     0.6	     0.4	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     1.1	     0.0	     0.5	     0.1	     0.0	     0.0	     0.0	     0.5	     0.4	     0.0	     1.1	     0.0	     0.5	     0.3	     1.1	     0.3	     0.4	     0.0	     0.6			          21.078
115320.0	115380.0	     0.0	     0.2	     1.2	     0.1	     1.7	     0.7	     0.0	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.2	     0.3	     0.0	     0.0	     0.0	     0.0	     0.0	     0.5	     0.0	     0.4	     0.2	     0.0	     0.0	     0.5	     0.6	     0.9	     0.0	     0.3	     0.0	     0.4	     0.0	     0.0	     0.0	     0.0	     0.6	     0.0	     0.0	     0.3	     0.5	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     1.7	     0.0	     1.8	     0.2	     0.0	     0.9	     0.1	     1.4	     1.1	     0.5	     0.0	     0.0	     0.0	     1.0	     0.0	     0.4	     0.0	     0.2	     0.0	     0.5	     0.7	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     3.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.1	     0.8	     0.3	     0.1	     0.5	     0.0	     0.2	     0.0	     0.0	     0.0	     0.5	     0.0	     0.1			          21.094
115380.0	115440.0	     0.0	     0.0	     0.9	     0.0	     1.4	     0.0	     0.5	     0.0	     0.0	     0.0	     0.0	     0.0	     0.3	     0.0	     0.1	     0.1	     0.0	     0.0	     0.0	     0.0	     0.1	     0.4	     0.3	     0.1	     0.0	     0.8	     0.1	     0.4	     0.0	     0.3	     0.0	     0.0	     1.4	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     0.6	     0.2	     1.1	     0.6	     0.0	     0.0	     0.0	     0.0	     0.1	     0.7	     1.4	     0.3	     0.0	     0.3	     0.0	     0.2	     0.4	     0.7	     0.2	     0.0	     0.0	     0.0	     0.6	     1.0	     0.6	     0.0	     0.0	     0.0	     0.4	     0.3	     0.0	     0.0	     0.0	     1.0	     0.3	     0.1	     0.0	     1.2	     0.0	     0.0	     0.1	     0.8	     0.4	     0.0	     0.2	     0.1	     0.1	     0.5	     0.0	     0.0	     0.0	     0.0	     0.0	     0.9	     0.0	     0.0			          21.111
115440.0	115500.0	     0.0	     0.0	     0.1	     0.0	     0.6	     0.0	     0.5	     0.0	     0.0	     0.7	     0.0	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.9	     0.0	     0.8	     0.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.2	     0.6	     0.0	     0.3	     3.7	     0.0	     0.0	     0.5	     0.0	     0.1	     0.0	     0.7	     0.5	     0.1	     0.0	     0.0	     1.5	     0.5	     0.0	     0.0	     0.0	     0.0	     0.0	     1.8	     2.1	     0.0	     0.0	     0.0	     0.0	     0.1	     0.0	     0.5	     0.9	     0.0	     0.0	     0.3	     0.7	     0.9	     0.0	     0.0	     0.0	     0.1	     0.5	     0.0	     0.0	     0.0	     0.0	     0.2	     0.0	     0.0	     0.1	     0.0	     0.0	     0.0	     0.0	     0.3	     0.0	     0.7	     0.1	     0.0	     0.4	     0.9	     1.2	     0.0	     0.1	     1.3	     0.0	     0.7	     0.0	     0.0			          21.127
115500.0	115560.0	     0.0	     1.1	     0.1	     0.3	     0.7	     0.0	     0.0	     0.0	     0.0	     0.8	     0.0	     0.0	     0.0	     0.3	     0.0	     0.2	     0.0	     0.0	     0.8	     0.1	     0.0	     0.0	     0.0	     0.3	     0.0	     0.3	     0.0	     0.0	     0.0	     0.0	     0.8	     3.8	     0.1	     0.0	     0.0	     0.0	     0.0	     0.0	     0.3	     0.0	     0.3	     0.0	     0.0	     0.4	     0.0	     0.0	     0.0	     0.0	     0.0	     1.1	     0.0	     0.0	     0.0	     0.1	     0.0	     1.0	     0.0	     0.7	     1.4	     0.0	     0.0	     0.9	     1.6	     2.6	     0.0	     0.0	     0.0	     0.0	     0.5	     0.0	     0.0	     0.0	     0.0	     0.0	     0.0	     1.5	     0.3	     0.1	     0.0	     0.0	     0.1	     0.5	     0.0	     0.0	     0.2	     0.2	     0.3	     0.1	     0.0	     0.0	     0.0	     0.8	     0.0	     0.1	     0.0	     0.1			          21.144
