"zth","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_dmso","scr_dmso","scr_dmso","scr_dmso","scr_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","ko_dmso","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank","scr_pf67","scr_pf67","scr_pf67","scr_pf67","scr_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","ko_pf67","blank","blank"
67.0997222222222,16957,10236,34794,10477,10406,48,51,90,14897,15625,43,30,96,26381,36569,24700,13711,97,18764,13920,32855,108,46,31,12389,14457,13443,11126,13011,16240,239,17118,17164,16258,54,32,12855,16428,22832,25307,27329,17729,32397,41908,193,12959,61,31,16766,35136,14776,14834,9760,196,15075,240,12404,13012,65,32,88,98,140,31296,158,15283,12314,26808,169,16998,74,33,20172,94,14232,136,17846,197,29154,10864,148,25733,82,31,13436,19236,10061,12395,15091,23062,28158,22141,88,75,48,32
67.265,17923,10349,34800,10473,10729,50,52,91,15690,15520,44,31,98,26818,36193,24774,14245,97,19066,13610,34621,107,48,32,12625,16004,13897,11170,12705,16425,237,17750,17298,15752,56,32,13088,16125,24066,25659,26339,18190,33002,42013,193,12896,63,34,17219,31380,15313,14579,10076,184,13232,239,12632,11369,64,35,90,104,140,27502,157,14104,12606,28703,166,17507,79,36,19729,105,15723,140,17980,205,29806,11643,144,25663,81,29,13244,19586,10156,12176,14219,22155,27397,22883,95,73,47,32
67.4305555555556,17602,10943,34758,10446,10337,47,54,92,15295,15927,42,32,102,27211,35798,25071,13436,105,20767,13728,32747,107,47,32,12373,15157,13817,10906,12972,17223,236,18040,16934,16299,56,31,12958,16771,23261,26441,26112,18554,32276,44149,211,12992,71,33,16253,33047,15554,15671,9918,195,13033,254,12753,11768,72,31,86,102,133,27349,152,14896,13093,26741,169,16624,81,36,21221,90,15325,132,17141,201,30496,11540,140,25926,82,35,13279,19414,10520,12507,14499,22844,28008,23665,88,76,47,30
67.5958333333333,18178,10109,37529,10599,10405,54,52,95,15229,16000,44,35,106,27157,35922,24203,13576,105,21223,13569,33128,107,46,34,12464,15235,13232,11052,12896,16903,243,17842,18165,15821,56,32,13283,16243,22725,26939,27629,19261,32499,43267,194,12837,61,38,16533,32455,15571,14305,9831,206,13407,264,13472,11904,71,35,96,105,151,28745,163,15939,13625,28181,174,18908,78,34,21179,92,15347,142,17738,206,31348,11620,167,25522,82,36,13695,20456,11004,13780,13739,23456,27535,23816,96,77,47,30
67.7611111111111,17454,10615,37357,10462,10638,48,59,96,15933,16372,46,29,101,26843,36362,24811,14031,100,20561,13539,32031,105,47,35,12473,14511,13447,11173,12701,16948,245,18714,16771,16278,61,33,13319,16839,22882,25779,26824,18980,33740,42628,195,13206,68,30,16898,32446,15510,14480,9846,205,13637,252,13356,14164,76,36,92,113,139,26903,166,15766,13789,27426,189,18086,84,36,22868,106,15879,144,18047,213,30450,11865,148,25941,87,35,13995,21144,11121,13967,13867,22446,28298,23514,96,80,53,31
67.9266666666667,17929,10924,35412,10588,10626,50,59,93,16267,15921,48,37,109,26761,36963,25286,13763,106,19880,13942,34180,106,45,34,13705,14615,15887,10841,12444,17275,229,17718,17167,15947,57,35,13437,16923,23143,26498,27344,18513,32836,43157,211,13199,65,33,16718,34640,15907,14704,9923,213,14520,261,13562,11987,74,38,94,114,150,26614,162,16506,14899,27311,194,18186,84,35,22028,94,15191,138,17974,205,30210,12133,160,27557,86,35,14229,20852,11899,13909,14222,21994,32395,24374,98,83,51,33
68.0919444444445,17969,10501,36328,10644,10192,45,56,98,15469,15635,46,31,102,27169,36679,24478,13892,106,20134,13456,32119,111,48,33,12559,15237,13608,11212,12765,16408,249,17072,17422,15783,57,32,13283,16716,24616,27307,26981,18405,33217,43221,201,12856,68,33,17599,33691,15888,15323,10134,201,14948,256,13726,11872,72,33,90,103,157,27448,159,16759,14195,28725,182,18400,82,39,21642,105,15843,136,18047,207,30609,13120,161,27733,87,35,14382,21010,11613,13195,14247,22679,29392,24080,96,85,58,37
68.2572222222222,17267,10610,34643,10479,10100,49,57,97,15053,15154,46,32,100,27470,36917,24412,14156,105,19409,14382,32932,111,44,33,12506,15495,13267,10992,13760,16542,234,17566,17158,15131,56,31,13367,16490,23298,26610,30399,18767,32642,43809,216,12733,71,35,18405,37326,16613,15972,9679,211,14365,258,13553,12251,69,33,96,118,142,27355,164,17386,14215,28654,186,18329,84,34,24654,108,15613,135,17591,209,31028,11748,162,28018,90,34,14848,20413,11312,13046,14189,23962,29726,23293,101,86,52,35
68.4227777777778,17263,10611,34685,10373,10154,52,53,94,14792,15362,44,34,104,25392,36067,25196,13561,95,19047,12999,32841,102,50,35,12989,15211,15181,10680,12705,16674,245,17725,17440,15328,61,33,14290,16823,22997,23965,26920,17914,32654,42286,195,12528,64,33,17394,36928,16073,15602,10045,201,14580,262,13838,11815,64,35,101,114,144,27678,159,16229,13901,27918,183,18345,89,35,22086,101,15573,139,17359,212,31812,12379,161,28525,91,33,14870,21056,13205,12896,14318,22626,28470,23482,99,85,49,33
68.5880555555556,17344,10248,32968,10465,11174,47,55,95,14948,14856,42,31,101,25678,37280,24676,13478,100,19468,12971,33627,107,47,31,13360,14852,13173,10546,14057,16349,248,17287,17323,15068,59,31,15167,16142,22309,23847,26726,18079,32160,44872,204,12393,65,33,17046,36335,16223,16226,9820,204,14747,246,13469,11995,67,34,88,111,144,26560,166,16502,14039,28153,187,19179,77,37,21336,106,15130,138,17299,201,31327,11886,157,27698,88,34,14160,21226,12187,13382,13968,22767,30120,23695,94,82,56,32
68.7533333333333,17598,10161,31340,9960,10234,47,57,90,14073,14401,39,32,102,25158,37087,23448,12994,95,19612,13147,32554,97,46,28,13312,15009,12944,11440,13197,16582,238,16998,16417,14480,59,31,12517,15859,24041,23498,27690,17863,31116,41092,203,12505,66,30,18128,36142,15722,16039,10062,203,17005,253,13497,12200,73,34,89,116,146,26685,159,16683,13332,28697,185,19927,81,33,22132,101,15399,132,17258,207,31172,11991,162,27801,86,33,14400,22285,11935,13830,13558,25295,28662,24959,93,84,50,30
68.9186111111111,17303,9849,30483,9505,9390,43,55,86,13766,15496,44,31,101,25324,34514,22871,13104,102,20025,12802,31511,112,51,31,11853,14870,12663,10110,12711,15850,233,17308,15814,17797,57,29,12210,15924,22010,25538,26518,18262,30548,40343,197,12160,65,35,15975,35696,15524,15905,9965,201,14535,245,13825,11666,65,31,92,112,146,30430,163,16487,13314,28135,181,20512,82,33,21586,101,14741,139,17098,211,30190,11852,147,27468,77,31,14908,20103,12167,13769,13688,23513,28800,24148,97,77,51,30
69.0841666666667,16783,9665,33028,9524,9845,48,56,90,13681,14393,42,30,96,25127,33946,23716,12623,93,18827,12649,30037,99,46,32,11595,13698,12566,9807,13260,17826,238,16328,16456,14781,57,32,11850,15440,22111,22889,26235,17700,29849,39689,192,12471,63,36,15731,36167,15710,15285,10035,201,16452,243,14366,12032,70,29,93,106,146,26262,155,16343,13585,27250,181,20185,77,31,20856,96,14863,132,17999,209,29999,11581,149,27029,85,33,13973,19958,12244,13009,13970,22276,28621,22895,96,81,49,29
69.2494444444444,16054,9591,31544,9493,9842,47,53,90,13694,14479,47,30,93,24570,33751,22916,12878,92,20987,12422,31351,100,44,35,11805,13347,12547,10290,12937,15421,221,15685,16536,14564,54,32,12141,16042,21845,22129,26260,17569,31584,39709,195,12114,65,33,17968,34085,15537,15526,10086,201,14713,240,13253,12179,67,35,96,107,141,26672,163,16952,13700,28216,174,19904,76,34,20921,99,14126,144,17382,208,30320,13888,153,27379,80,33,13996,20369,10822,12875,14106,21856,29229,23379,92,85,48,30
69.415,16064,9883,32324,9215,9922,52,55,85,13261,14449,47,32,101,24329,33874,24008,22189,100,19087,12698,30397,98,47,34,11987,14264,12391,10076,12187,15851,231,16843,15799,14391,55,31,12424,15845,21516,22667,25481,17421,30405,40673,186,12235,64,31,16719,35665,15540,15626,10141,189,15006,251,13266,12146,69,35,100,109,140,27134,165,16833,14803,27545,180,16864,75,35,22601,101,14757,137,17390,201,30179,11983,153,27889,82,34,14362,21532,10761,14163,14606,22838,27961,23592,95,80,52,31
69.5802777777778,16425,9303,32791,9572,9431,45,57,85,13465,14298,44,31,96,24038,32634,23584,13871,93,19407,12848,32169,101,45,30,12426,13601,12584,10420,12167,15753,229,17718,15835,14501,55,36,12208,16031,21668,23570,25156,17776,29894,38959,192,12165,62,36,16923,34376,16488,14206,10322,201,15849,255,13877,12378,65,35,114,113,148,27073,175,16683,15350,28375,181,17684,87,33,37004,111,14299,132,18129,198,30563,11619,156,28454,90,36,14412,20934,11443,13138,14258,23644,28441,23606,99,86,51,32
69.7455555555556,16694,9470,31354,9322,9719,52,58,94,13896,14174,42,29,92,24100,35472,25278,13034,98,19999,12725,33070,99,44,30,12043,13645,12815,10639,12931,15840,230,18266,15251,14692,58,32,12027,16042,21539,24260,26643,17635,29605,40375,188,12165,64,36,16691,33803,18355,16393,10389,199,15623,252,14345,12483,73,36,97,118,142,27367,170,17161,14105,29258,183,17445,80,37,25805,104,15549,144,18592,220,30638,12309,156,28419,85,36,14942,21073,11930,13226,13750,28230,28794,23357,91,77,52,32
69.9111111111111,16716,11599,33375,9283,11059,47,57,93,13495,14387,40,32,101,24396,35108,23938,12889,95,19022,14319,31319,101,47,30,12538,14680,12575,11495,12960,16717,232,17113,16231,14778,52,36,12303,15860,22439,23322,24869,17446,30209,39923,199,12087,63,31,17039,35963,17680,16141,10359,190,15534,250,13879,11802,66,34,93,113,151,27115,163,17072,13029,27914,182,17134,80,35,22717,104,15329,135,18599,214,32102,11983,153,28822,87,32,15284,21726,12989,14360,14176,22484,30011,23928,98,83,52,35
70.0763888888889,16654,9644,33730,9398,11333,45,53,90,13636,14617,42,32,95,24176,35020,25514,12665,92,18725,12748,31206,103,43,32,12488,15385,12520,11080,12535,15897,221,17204,16171,14549,60,33,12166,16601,21954,24206,26268,17094,30906,39689,192,11784,68,31,16727,36368,16161,16559,10240,197,15191,249,14583,12838,66,32,93,112,144,26965,168,17179,13210,29858,178,17020,82,34,21847,105,14108,136,18155,197,31261,11917,154,28308,83,29,15075,21091,12674,13968,13908,22684,32856,24301,93,70,52,31
70.2419444444444,16552,9480,30829,9425,10624,48,54,91,13282,14579,46,30,89,23708,33257,24459,12692,97,18728,13784,30764,103,47,34,11738,14356,12503,10027,12922,15893,237,16686,14745,14420,61,33,12483,15569,21753,22287,24715,16471,30472,39384,192,12589,61,36,18699,35493,15905,16256,10530,203,16317,254,14320,11895,70,32,94,104,142,26697,162,16628,12986,30332,192,17757,77,35,21557,98,14972,136,17936,212,31499,11899,145,27791,84,32,15227,20877,12196,13664,14022,23050,28920,24491,97,86,48,32
70.4072222222222,16551,9523,30968,8952,10279,47,57,84,13996,14369,45,31,92,23541,32810,23466,12546,95,19720,13101,33187,100,41,32,11263,14405,12241,9965,11939,15979,228,16256,15038,14286,54,33,12179,15293,21810,22645,24684,17071,28937,40710,186,11841,62,33,16692,31927,16207,15443,10829,201,17290,255,13671,12690,66,31,88,107,144,27093,166,16766,13500,29677,180,18577,75,35,22499,100,14872,136,18361,204,32022,11635,156,27736,90,36,15086,21615,11758,13203,13906,24062,28216,24561,98,77,50,31
70.5725,16008,9855,30447,9417,10310,44,57,86,13735,14534,43,31,94,23705,32003,23359,12713,97,19034,12847,30681,100,47,31,11314,14005,11955,10723,12085,16116,230,15769,14630,14936,57,36,12095,16580,22156,22638,24553,17009,30825,39462,182,11794,69,33,16844,31155,16553,16313,10576,188,16025,242,13688,12040,70,35,82,103,144,27735,165,17506,15131,29643,186,17443,81,35,22863,102,13620,137,18170,216,31202,12185,150,27948,86,31,15174,20564,11196,13480,14965,23711,30983,24266,100,82,55,31
70.7380555555556,15819,9488,30768,9398,10493,48,57,89,13499,13873,48,33,92,23764,33165,23192,12906,96,18662,12313,31967,99,46,34,11794,14243,12318,10585,11845,15492,240,15914,14828,14729,54,34,13026,16086,21754,22567,24721,16427,29388,39140,195,12231,66,35,16957,32700,16326,17137,10229,196,16913,249,13774,11839,67,35,87,114,140,27432,164,16856,14262,31361,176,17679,80,34,23235,99,13839,134,18788,209,30847,11931,163,27714,86,32,15039,20664,11319,13589,14174,24401,29089,24964,98,80,52,32
70.9033333333333,16232,9417,32485,9332,10226,45,59,92,13541,13662,45,33,97,24218,32639,24573,12584,97,18626,13511,30770,103,45,33,11756,14001,12494,10431,11954,15609,240,16350,14576,14697,53,33,12257,16136,21904,23453,24482,16792,31090,39476,196,12282,65,37,17091,32069,16716,16895,10200,195,16657,253,14191,12330,69,36,100,113,143,27259,163,17690,13569,29039,191,16927,86,34,23720,102,14810,129,18465,211,31350,11975,157,28633,86,30,15316,21446,11400,13251,14481,23553,28759,24849,98,82,51,33
71.0686111111111,16107,9449,32451,9545,10576,52,57,93,13428,14028,47,34,97,24792,31494,24872,13668,94,18351,14545,31498,106,44,32,11838,14299,12178,11513,12255,15593,232,17377,14825,14117,60,34,12617,16550,22160,22812,24126,17101,30105,39219,203,12992,68,36,17175,31339,17194,15882,10507,195,15201,253,15335,12275,75,36,94,111,147,27286,186,17723,14089,30168,185,16131,82,36,24970,103,14414,141,18986,215,31859,12455,160,29163,90,34,15256,22698,12243,14416,14244,23558,29669,24709,101,82,57,34
71.2338888888889,17574,10098,30717,9524,10375,52,57,90,13810,13708,44,31,98,24694,31865,23693,13581,100,18382,12963,30905,94,48,33,11953,15151,12804,11397,12210,15920,226,16565,14648,14429,55,36,12810,16419,21690,23632,24494,17612,29846,38641,196,12196,68,38,17235,33343,17125,16803,10527,193,15880,252,14195,12841,74,35,95,105,147,27624,166,17225,14240,29442,189,17297,86,39,24195,105,15136,136,18679,216,32628,12608,162,29815,94,35,15467,23003,11453,14608,13643,22927,31294,24610,104,90,51,35
71.3994444444444,17382,9677,30406,9721,10406,52,59,88,13053,13871,50,34,101,24449,32635,24237,13524,101,18627,13138,31946,102,51,36,12086,15351,12444,10956,12086,16742,223,16054,15228,14349,57,33,12667,17042,22321,23379,25950,17629,29042,38750,188,11878,63,36,18101,31358,17245,17050,10695,195,17667,245,14242,12261,70,38,97,112,151,28664,175,17459,14393,30392,193,17185,85,32,24787,105,14154,144,18775,212,32714,12518,164,29232,97,34,15641,22210,12012,14844,13788,26346,30399,23973,101,84,53,39
71.5647222222222,16888,9909,31324,9732,11714,54,58,94,13248,14154,42,30,99,24692,32670,24902,13219,94,18804,13503,32100,108,48,36,12366,15482,12510,12124,13090,16548,229,16385,14714,14412,57,37,13086,16907,21578,23960,25580,17345,29529,38147,187,12021,62,31,18454,35991,17140,17176,10554,200,17273,249,14479,11781,71,37,101,112,151,27178,168,17758,14834,31067,184,17726,84,35,23839,104,14492,140,19254,228,32595,12730,154,31182,98,36,15576,21169,12793,14835,13800,23000,30172,24458,103,86,56,34
71.73,16520,10067,31027,9569,11366,52,58,84,12921,13641,44,33,103,24917,32189,25626,13411,105,19407,12839,31233,103,44,33,13766,15953,12190,11655,12432,16946,245,17663,15255,14952,61,32,13125,17799,21995,23182,24894,17167,28844,38037,196,11532,66,31,20060,34620,17018,16328,11205,210,16213,249,14698,11592,69,36,98,109,155,27913,170,19713,14385,28007,195,18301,83,35,23272,111,15238,142,19521,217,32203,12730,160,32126,89,31,16314,21855,12609,14718,13737,23450,29702,24364,103,91,59,35
71.8955555555556,16645,9644,30358,9888,11612,48,55,86,12549,13432,40,27,98,27387,32364,25043,13090,100,18701,12899,31770,102,47,34,13106,16009,12384,11760,12760,16598,222,15762,15376,14915,58,30,12808,18123,22005,24088,25759,16927,29706,37758,191,12172,67,35,19479,35729,16740,17031,10615,195,17915,266,15032,12273,73,36,105,106,158,30822,167,17555,15207,34960,199,21900,87,31,24140,108,15955,146,19143,207,31555,12278,163,30314,87,32,15498,22669,12377,14224,13636,24921,29455,24191,94,82,61,33
72.0608333333333,16433,10004,31732,9529,11581,51,53,87,11917,13929,38,27,103,25820,32094,23972,14426,95,18329,12381,30024,96,43,31,12870,16385,12150,10833,12738,16785,217,15411,15308,13774,52,28,13915,17181,22335,22487,24171,16289,28587,37365,186,12163,61,33,19316,35959,16520,14750,10649,197,17653,252,14862,11816,66,29,94,117,156,29010,166,17251,14097,29998,190,21041,80,38,23110,100,15327,138,19005,212,31179,12386,163,29296,94,31,15641,22687,12514,13306,13800,23470,28548,23951,95,82,49,30
72.2261111111111,17367,9546,30646,9816,11399,49,53,84,12678,13999,43,30,99,25666,32049,24751,13325,96,18359,12383,30858,94,42,29,12338,15775,12228,10402,12908,16203,228,16120,14500,13115,53,29,12907,16291,21906,22096,23423,16077,29249,37289,174,11681,61,31,20091,36308,16742,16269,11666,189,15966,241,14313,12799,73,31,105,116,144,26781,176,17598,14370,28020,183,19474,86,34,23331,105,14704,145,19045,212,31877,12215,165,30855,93,31,16028,22358,12660,14422,13757,22549,30383,24399,101,90,52,32
72.3916666666667,16478,9696,32633,9958,11286,45,51,78,12448,14041,40,28,98,24712,32239,23111,13338,91,17974,12657,29987,99,45,29,12481,15166,12236,10730,12498,16183,221,16162,13940,13583,52,30,11861,16631,21533,23073,25911,16121,27838,37167,175,11201,58,32,19288,35648,16373,16377,10386,188,18199,258,14746,11351,63,34,98,118,145,26530,165,17220,14913,32353,189,17999,78,32,23724,103,15115,132,18666,212,30760,12106,159,28769,81,31,15089,21295,12577,14232,19480,22883,30803,24758,92,80,49,30
72.5569444444444,17263,9735,30257,9766,10611,45,50,79,12492,14193,42,26,102,24685,31233,22193,13758,99,17954,11538,29796,94,43,28,12475,14938,11714,10331,12670,15376,213,16113,14305,13440,49,29,12053,16148,21217,23396,24451,16010,27592,36348,182,11367,63,27,17531,35847,17332,14931,9985,188,15283,242,14676,11701,70,29,96,113,147,26907,165,17107,14255,29058,186,18824,75,32,23273,102,14778,141,18147,212,30401,14549,152,28129,82,30,15290,22051,12467,14410,13636,22534,28313,25165,99,75,52,30
72.7225,16503,9667,30840,10041,10593,51,53,85,12281,13620,42,31,97,23979,31360,22048,13379,98,19000,11481,30452,97,43,30,12016,14331,11999,11244,11780,17922,207,16097,13528,14110,52,31,12026,16789,22116,23196,24644,15890,27743,36038,171,11295,61,32,16641,34647,16491,16389,10393,195,14945,232,14291,11370,62,31,92,109,149,26682,155,17072,14676,28407,179,18353,73,32,23211,103,14239,132,19070,209,30086,12126,150,27526,82,29,15279,22492,12207,14140,13857,23931,28310,25144,96,79,50,28
72.8877777777778,16729,9733,29522,9953,10929,45,51,83,12400,14165,42,29,95,24929,32332,22917,13971,95,18593,11766,31142,94,44,35,11920,14191,12844,11572,11936,16071,220,16602,13982,13982,52,35,12352,16793,21550,23722,23644,15752,27312,36478,178,11534,59,31,17062,34934,16919,16716,10175,187,15497,239,14548,11027,70,33,90,108,140,27039,175,17148,15066,28846,178,17629,77,35,23253,101,13329,132,19010,205,30684,11531,153,28967,89,33,15790,21611,11905,13181,14307,23273,27683,25159,100,86,54,33
73.0530555555556,17925,10223,31846,10121,10787,46,57,86,12460,13310,42,31,100,25650,32340,23200,14843,101,18254,12304,31118,98,44,30,12134,14485,12241,11513,12315,16452,222,16199,14678,13945,55,31,12306,16645,22330,23817,23942,15464,27710,37884,190,11727,66,32,18209,33885,16766,16876,10854,189,15384,252,14743,10861,63,38,97,108,156,28780,172,17858,14780,28927,174,16186,73,33,24788,108,15375,135,18846,216,31206,12098,156,29417,86,30,16067,23374,12147,13319,14249,24627,26536,25648,93,82,59,29
73.2186111111111,16894,10411,32884,11028,11023,52,52,85,12678,14371,45,32,99,26633,32514,24524,15163,98,18373,12328,31281,98,47,36,12266,14488,12745,11625,13058,16008,216,16138,14006,13935,60,29,12485,18229,21912,23345,23605,16368,27519,38302,180,11972,69,36,17826,34330,16935,17049,10286,184,14961,249,14571,11396,68,33,97,115,147,27967,174,16793,14131,29609,182,16657,76,37,24337,109,14675,141,19968,213,30892,12248,160,30488,86,36,16119,27178,12431,14499,14146,23469,26849,24379,97,91,58,34
73.3838888888889,17224,10559,32234,11611,11672,48,52,85,12628,13823,46,31,99,27333,31274,25956,15237,100,18748,12241,34098,112,44,35,12581,14361,12815,11666,12560,17081,216,16833,14736,14634,57,30,12225,17041,22791,23620,25090,17414,27611,38491,189,11834,62,35,17855,34727,16640,16579,10883,208,15744,240,15297,11955,71,37,90,113,152,28171,166,17263,13884,28651,190,16379,83,34,24027,99,17119,145,19579,223,31760,12762,168,31118,90,33,16540,22545,11896,14159,13767,23820,28127,25107,107,85,59,33
73.5494444444444,17780,10549,33474,11245,11932,52,60,91,13145,14756,47,35,104,26475,32714,24658,15630,111,19112,12865,32725,99,50,34,13223,14674,12556,11431,12327,17803,215,16821,14695,14864,57,35,12843,18184,22610,24917,27965,16376,27791,38786,190,11821,65,36,18381,33815,16968,16961,10932,197,15560,249,15071,12265,71,35,99,114,153,27827,179,18329,14823,31761,196,17520,77,33,25595,108,15767,144,19709,224,32118,13966,170,30489,90,36,16161,22071,12024,13800,14459,24044,29735,26644,108,84,57,36
73.7147222222222,18377,11452,29806,11169,11908,51,57,86,13205,14997,46,33,106,27165,33198,24105,15224,101,18583,12277,32543,100,45,30,12599,14567,12362,11386,12621,17053,224,16653,14266,14414,62,36,12835,17961,24026,24459,24023,16215,28451,38203,189,11881,61,38,18109,36282,17642,17297,10754,191,16713,245,14616,12561,69,36,99,116,152,27908,170,18407,14823,30425,186,18609,86,37,25587,109,15029,140,20003,226,33049,13942,168,30058,97,34,17217,22250,14182,14377,14276,26043,30032,26279,101,89,58,31
73.88,17432,11166,32815,11039,11965,51,57,82,12728,14978,40,30,104,27267,32507,26520,14799,107,18873,12117,31951,107,45,31,12303,15153,12862,12030,12975,18611,233,16720,14652,15258,55,29,12942,18322,24691,25868,24998,17108,27357,38208,177,12096,61,34,20289,37216,17325,17233,10814,205,16013,253,14564,12690,66,37,97,121,151,27754,168,17960,14136,33156,191,18027,82,36,24991,109,15148,141,19074,222,34008,14495,169,29832,88,31,17109,22438,13604,15118,13788,24536,29789,25728,102,93,53,34
74.0452777777778,19580,12217,32198,10872,12554,51,56,87,12867,15371,43,31,103,26705,33626,24946,15359,98,18023,12308,30737,98,46,30,12887,16424,13161,12295,13286,17353,224,16550,14424,15145,56,36,13294,18492,23259,24425,24850,16253,27330,37874,191,12325,65,31,19210,35942,17697,17070,10897,195,16606,261,14485,12091,71,34,101,113,147,28608,174,17818,15016,38668,195,18207,81,36,25004,105,15029,140,19785,228,33525,13448,174,30753,94,35,16658,22312,13580,14336,13801,25866,29352,25398,103,86,55,30
74.2108333333333,18048,11357,31109,10535,12830,52,57,85,12304,14974,42,27,103,26124,32648,24577,14925,99,18630,11848,31901,101,44,30,13387,16681,12825,12158,13749,17455,220,16791,14379,14343,51,32,12912,18078,23513,24761,24430,16165,28125,37564,192,11882,58,32,19579,35266,16945,16465,10575,190,15668,258,15192,12177,65,33,102,119,151,28630,178,17424,14676,30055,195,18834,74,33,25044,105,14879,142,19513,232,32816,13328,171,31190,88,33,16469,22419,12799,14595,13185,24514,30255,25544,100,90,52,33
74.3761111111111,17920,11415,32887,10604,13566,47,53,89,12243,14768,43,27,105,26713,32374,26460,14336,97,18855,11960,32076,94,44,31,13264,16211,12673,11365,13463,17235,222,17380,14210,15127,55,31,12417,17903,24168,24382,24505,16559,27669,37026,186,11869,64,33,19120,34620,17260,16012,10719,201,15408,252,14313,12159,65,32,93,105,144,27077,177,17647,14265,30024,182,18536,81,34,23390,100,14879,134,19317,218,33848,13463,167,30298,88,32,16023,23243,12789,14252,13003,23775,29299,25426,101,86,52,31
74.5413888888889,19104,11377,30563,10386,12976,48,50,82,11840,14743,42,27,101,26675,32311,26772,14350,97,17743,12185,30532,98,44,27,12984,15950,12942,10915,13304,17436,221,16678,14085,14628,57,30,13968,17560,23369,24279,25172,16378,27437,37411,190,11918,63,31,18738,34755,16628,15685,10439,197,16572,253,14213,11758,69,29,97,110,147,26361,166,17397,13997,29386,190,17834,77,31,24420,106,15155,140,19039,220,33072,13674,170,28655,88,31,15965,22403,12596,14316,12755,25168,27339,24934,95,84,52,31
74.7069444444444,17927,10944,31471,10257,11703,47,47,85,11583,14808,42,31,96,26594,31463,25800,14502,94,18771,11795,31324,98,44,28,12793,16291,12354,11520,12290,16254,232,17450,14168,13858,52,28,16303,17728,23362,23891,24987,16097,27773,36532,180,11451,58,31,18802,34682,16603,15813,10614,184,15358,256,15240,11342,67,31,95,109,141,25992,166,16881,14071,29731,190,19680,77,34,23278,99,14646,143,18489,211,30987,13080,157,29602,85,27,15901,22809,12328,14577,12640,23888,27151,24744,92,85,53,29
74.8722222222222,17798,11484,33495,10573,11876,47,50,80,11827,14371,37,28,101,26768,31567,24042,14211,93,18199,11861,29919,97,42,28,12774,16314,13506,11110,12563,16882,216,17429,13800,13811,51,27,13777,17889,23615,24228,27477,14978,26979,36679,182,11593,54,32,18732,34220,16460,15674,10262,189,18150,247,14098,11140,64,30,95,112,148,26747,154,16636,14743,30343,187,19505,77,30,23489,100,14389,138,17967,204,31230,13279,157,29197,82,28,15637,22065,12449,14564,12438,24785,27181,25641,96,78,51,28
75.0375,18785,11373,31085,10587,12265,49,49,83,11295,15129,40,27,94,27075,30284,25649,15213,101,18562,12117,30216,98,40,27,12587,15526,12796,11450,13225,18324,218,17473,13719,14442,53,28,13709,17708,22853,24021,24879,15414,27358,35912,174,11559,59,27,16984,33542,16519,15751,10367,186,16002,245,14121,11873,65,31,92,110,139,26790,159,16415,15195,29995,180,21483,87,30,23481,104,14584,135,17894,205,30895,12726,165,29815,90,30,15802,22401,12611,14222,12535,25089,25791,24474,93,80,54,28
75.2030555555556,18315,11191,32504,10426,12046,42,48,77,11489,14892,37,27,100,27424,30456,25778,14423,100,18836,11652,30844,96,37,24,12799,16241,13166,11296,12862,16394,232,17286,13328,14392,51,29,12839,17623,23772,24709,24613,15147,27989,36029,180,11430,57,29,18274,34218,15973,15939,9827,188,15309,232,14236,11935,65,32,94,112,137,27376,168,16804,13909,29434,185,19736,81,29,23860,100,14286,130,18469,205,30651,12543,158,29893,88,27,15713,23612,12457,12678,12822,27968,26494,24549,95,75,47,27
75.3683333333333,18628,11368,32528,10298,12317,47,49,82,11723,15106,38,25,98,27135,32005,23938,14426,99,18158,11639,29954,95,40,29,13265,15610,13335,12049,13125,18123,210,16561,13778,15038,50,29,13483,26445,23661,26289,25589,15820,26711,36843,181,11519,63,25,18205,33678,16157,15721,10401,184,14061,237,14420,11173,61,33,100,114,140,28766,162,15847,13503,29006,176,18554,78,27,24505,97,14092,132,18362,214,31076,13094,161,28637,87,31,16215,21935,12304,14075,12250,24625,25958,25039,98,75,52,27
