"zth","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","f65","f66","f67","f68","f69","f70","f71","f72","f73","f74","f75","f76","f77","f78","f79","f80","f81","f82","f83","f84","f85","f86","f87","f88","f89","f90","f91","f92","f93","f94","f95","f96"
93.5597222222222,2020-02-14 07:28:44,2020-02-14 07:31:46,2020-02-14 07:31:59,2020-02-14 07:35:00,2020-02-14 07:35:13,2020-02-14 07:38:15,2020-02-14 07:28:44,2020-02-14 07:31:46,2020-02-14 07:31:59,2020-02-14 07:35:00,2020-02-14 07:35:13,2020-02-14 07:38:15,2020-02-14 07:28:56,2020-02-14 07:31:34,2020-02-14 07:32:10,2020-02-14 07:34:48,2020-02-14 07:35:25,2020-02-14 07:38:03,2020-02-14 07:28:56,2020-02-14 07:31:34,2020-02-14 07:32:10,2020-02-14 07:34:48,2020-02-14 07:35:25,2020-02-14 07:38:03,2020-02-14 07:29:08,2020-02-14 07:31:21,2020-02-14 07:32:22,2020-02-14 07:34:36,2020-02-14 07:35:37,2020-02-14 07:37:51,2020-02-14 07:29:08,2020-02-14 07:31:21,2020-02-14 07:32:22,2020-02-14 07:34:36,2020-02-14 07:35:37,2020-02-14 07:37:51,2020-02-14 07:29:20,2020-02-14 07:31:09,2020-02-14 07:32:34,2020-02-14 07:34:24,2020-02-14 07:35:49,2020-02-14 07:37:38,2020-02-14 07:29:20,2020-02-14 07:31:09,2020-02-14 07:32:34,2020-02-14 07:34:24,2020-02-14 07:35:49,2020-02-14 07:37:38,2020-02-14 07:29:32,2020-02-14 07:30:57,2020-02-14 07:32:46,2020-02-14 07:34:12,2020-02-14 07:36:01,2020-02-14 07:37:26,2020-02-14 07:29:32,2020-02-14 07:30:57,2020-02-14 07:32:46,2020-02-14 07:34:12,2020-02-14 07:36:01,2020-02-14 07:37:26,2020-02-14 07:29:44,2020-02-14 07:30:45,2020-02-14 07:32:58,2020-02-14 07:33:59,2020-02-14 07:36:13,2020-02-14 07:37:14,2020-02-14 07:29:44,2020-02-14 07:30:45,2020-02-14 07:32:58,2020-02-14 07:33:59,2020-02-14 07:36:13,2020-02-14 07:37:14,2020-02-14 07:29:56,2020-02-14 07:30:33,2020-02-14 07:33:10,2020-02-14 07:33:47,2020-02-14 07:36:25,2020-02-14 07:37:02,2020-02-14 07:29:56,2020-02-14 07:30:33,2020-02-14 07:33:10,2020-02-14 07:33:47,2020-02-14 07:36:25,2020-02-14 07:37:02,2020-02-14 07:30:08,2020-02-14 07:30:20,2020-02-14 07:33:22,2020-02-14 07:33:35,2020-02-14 07:36:37,2020-02-14 07:36:50,2020-02-14 07:30:08,2020-02-14 07:30:20,2020-02-14 07:33:22,2020-02-14 07:33:35,2020-02-14 07:36:37,2020-02-14 07:36:50
93.725,2020-02-14 07:38:39,2020-02-14 07:41:41,2020-02-14 07:41:54,2020-02-14 07:44:56,2020-02-14 07:45:08,2020-02-14 07:48:10,2020-02-14 07:38:39,2020-02-14 07:41:41,2020-02-14 07:41:54,2020-02-14 07:44:56,2020-02-14 07:45:08,2020-02-14 07:48:10,2020-02-14 07:38:51,2020-02-14 07:41:29,2020-02-14 07:42:06,2020-02-14 07:44:44,2020-02-14 07:45:20,2020-02-14 07:47:58,2020-02-14 07:38:51,2020-02-14 07:41:29,2020-02-14 07:42:06,2020-02-14 07:44:44,2020-02-14 07:45:20,2020-02-14 07:47:58,2020-02-14 07:39:03,2020-02-14 07:41:17,2020-02-14 07:42:18,2020-02-14 07:44:31,2020-02-14 07:45:32,2020-02-14 07:47:46,2020-02-14 07:39:03,2020-02-14 07:41:17,2020-02-14 07:42:18,2020-02-14 07:44:31,2020-02-14 07:45:32,2020-02-14 07:47:46,2020-02-14 07:39:15,2020-02-14 07:41:05,2020-02-14 07:42:30,2020-02-14 07:44:19,2020-02-14 07:45:44,2020-02-14 07:47:34,2020-02-14 07:39:15,2020-02-14 07:41:05,2020-02-14 07:42:30,2020-02-14 07:44:19,2020-02-14 07:45:44,2020-02-14 07:47:34,2020-02-14 07:39:27,2020-02-14 07:40:52,2020-02-14 07:42:42,2020-02-14 07:44:07,2020-02-14 07:45:56,2020-02-14 07:47:22,2020-02-14 07:39:27,2020-02-14 07:40:52,2020-02-14 07:42:42,2020-02-14 07:44:07,2020-02-14 07:45:56,2020-02-14 07:47:22,2020-02-14 07:39:39,2020-02-14 07:40:40,2020-02-14 07:42:54,2020-02-14 07:43:55,2020-02-14 07:46:08,2020-02-14 07:47:09,2020-02-14 07:39:39,2020-02-14 07:40:40,2020-02-14 07:42:54,2020-02-14 07:43:55,2020-02-14 07:46:08,2020-02-14 07:47:09,2020-02-14 07:39:51,2020-02-14 07:40:28,2020-02-14 07:43:06,2020-02-14 07:43:43,2020-02-14 07:46:20,2020-02-14 07:46:57,2020-02-14 07:39:51,2020-02-14 07:40:28,2020-02-14 07:43:06,2020-02-14 07:43:43,2020-02-14 07:46:20,2020-02-14 07:46:57,2020-02-14 07:40:03,2020-02-14 07:40:16,2020-02-14 07:43:18,2020-02-14 07:43:30,2020-02-14 07:46:32,2020-02-14 07:46:45,2020-02-14 07:40:03,2020-02-14 07:40:16,2020-02-14 07:43:18,2020-02-14 07:43:30,2020-02-14 07:46:32,2020-02-14 07:46:45
93.8905555555556,2020-02-14 07:48:35,2020-02-14 07:51:37,2020-02-14 07:51:49,2020-02-14 07:54:51,2020-02-14 07:55:04,2020-02-14 07:58:06,2020-02-14 07:48:35,2020-02-14 07:51:37,2020-02-14 07:51:49,2020-02-14 07:54:51,2020-02-14 07:55:04,2020-02-14 07:58:06,2020-02-14 07:48:47,2020-02-14 07:51:24,2020-02-14 07:52:01,2020-02-14 07:54:39,2020-02-14 07:55:16,2020-02-14 07:57:54,2020-02-14 07:48:47,2020-02-14 07:51:24,2020-02-14 07:52:01,2020-02-14 07:54:39,2020-02-14 07:55:16,2020-02-14 07:57:54,2020-02-14 07:48:59,2020-02-14 07:51:12,2020-02-14 07:52:13,2020-02-14 07:54:27,2020-02-14 07:55:28,2020-02-14 07:57:41,2020-02-14 07:48:59,2020-02-14 07:51:12,2020-02-14 07:52:13,2020-02-14 07:54:27,2020-02-14 07:55:28,2020-02-14 07:57:41,2020-02-14 07:49:11,2020-02-14 07:51:00,2020-02-14 07:52:25,2020-02-14 07:54:15,2020-02-14 07:55:40,2020-02-14 07:57:29,2020-02-14 07:49:11,2020-02-14 07:51:00,2020-02-14 07:52:25,2020-02-14 07:54:15,2020-02-14 07:55:40,2020-02-14 07:57:29,2020-02-14 07:49:23,2020-02-14 07:50:48,2020-02-14 07:52:37,2020-02-14 07:54:02,2020-02-14 07:55:52,2020-02-14 07:57:17,2020-02-14 07:49:23,2020-02-14 07:50:48,2020-02-14 07:52:37,2020-02-14 07:54:02,2020-02-14 07:55:52,2020-02-14 07:57:17,2020-02-14 07:49:35,2020-02-14 07:50:36,2020-02-14 07:52:49,2020-02-14 07:53:50,2020-02-14 07:56:04,2020-02-14 07:57:05,2020-02-14 07:49:35,2020-02-14 07:50:36,2020-02-14 07:52:49,2020-02-14 07:53:50,2020-02-14 07:56:04,2020-02-14 07:57:05,2020-02-14 07:49:47,2020-02-14 07:50:23,2020-02-14 07:53:01,2020-02-14 07:53:38,2020-02-14 07:56:16,2020-02-14 07:56:53,2020-02-14 07:49:47,2020-02-14 07:50:23,2020-02-14 07:53:01,2020-02-14 07:53:38,2020-02-14 07:56:16,2020-02-14 07:56:53,2020-02-14 07:49:59,2020-02-14 07:50:11,2020-02-14 07:53:13,2020-02-14 07:53:26,2020-02-14 07:56:28,2020-02-14 07:56:40,2020-02-14 07:49:59,2020-02-14 07:50:11,2020-02-14 07:53:13,2020-02-14 07:53:26,2020-02-14 07:56:28,2020-02-14 07:56:40
94.0558333333333,2020-02-14 07:58:30,2020-02-14 08:01:32,2020-02-14 08:01:45,2020-02-14 08:04:47,2020-02-14 08:04:59,2020-02-14 08:08:01,2020-02-14 07:58:30,2020-02-14 08:01:32,2020-02-14 08:01:45,2020-02-14 08:04:47,2020-02-14 08:04:59,2020-02-14 08:08:01,2020-02-14 07:58:42,2020-02-14 08:01:20,2020-02-14 08:01:57,2020-02-14 08:04:34,2020-02-14 08:05:11,2020-02-14 08:07:49,2020-02-14 07:58:42,2020-02-14 08:01:20,2020-02-14 08:01:57,2020-02-14 08:04:34,2020-02-14 08:05:11,2020-02-14 08:07:49,2020-02-14 07:58:54,2020-02-14 08:01:08,2020-02-14 08:02:09,2020-02-14 08:04:22,2020-02-14 08:05:23,2020-02-14 08:07:37,2020-02-14 07:58:54,2020-02-14 08:01:08,2020-02-14 08:02:09,2020-02-14 08:04:22,2020-02-14 08:05:23,2020-02-14 08:07:37,2020-02-14 07:59:06,2020-02-14 08:00:55,2020-02-14 08:02:21,2020-02-14 08:04:10,2020-02-14 08:05:35,2020-02-14 08:07:25,2020-02-14 07:59:06,2020-02-14 08:00:55,2020-02-14 08:02:21,2020-02-14 08:04:10,2020-02-14 08:05:35,2020-02-14 08:07:25,2020-02-14 07:59:18,2020-02-14 08:00:43,2020-02-14 08:02:33,2020-02-14 08:03:58,2020-02-14 08:05:47,2020-02-14 08:07:12,2020-02-14 07:59:18,2020-02-14 08:00:43,2020-02-14 08:02:33,2020-02-14 08:03:58,2020-02-14 08:05:47,2020-02-14 08:07:12,2020-02-14 07:59:30,2020-02-14 08:00:31,2020-02-14 08:02:45,2020-02-14 08:03:46,2020-02-14 08:05:59,2020-02-14 08:07:00,2020-02-14 07:59:30,2020-02-14 08:00:31,2020-02-14 08:02:45,2020-02-14 08:03:46,2020-02-14 08:05:59,2020-02-14 08:07:00,2020-02-14 07:59:42,2020-02-14 08:00:19,2020-02-14 08:02:57,2020-02-14 08:03:33,2020-02-14 08:06:11,2020-02-14 08:06:48,2020-02-14 07:59:42,2020-02-14 08:00:19,2020-02-14 08:02:57,2020-02-14 08:03:33,2020-02-14 08:06:11,2020-02-14 08:06:48,2020-02-14 07:59:54,2020-02-14 08:00:07,2020-02-14 08:03:08,2020-02-14 08:03:21,2020-02-14 08:06:23,2020-02-14 08:06:36,2020-02-14 07:59:54,2020-02-14 08:00:07,2020-02-14 08:03:08,2020-02-14 08:03:21,2020-02-14 08:06:23,2020-02-14 08:06:36
94.2213888888889,2020-02-14 08:08:25,2020-02-14 08:11:27,2020-02-14 08:11:40,2020-02-14 08:14:42,2020-02-14 08:14:55,2020-02-14 08:17:56,2020-02-14 08:08:25,2020-02-14 08:11:27,2020-02-14 08:11:40,2020-02-14 08:14:42,2020-02-14 08:14:55,2020-02-14 08:17:56,2020-02-14 08:08:37,2020-02-14 08:11:15,2020-02-14 08:11:52,2020-02-14 08:14:30,2020-02-14 08:15:07,2020-02-14 08:17:44,2020-02-14 08:08:37,2020-02-14 08:11:15,2020-02-14 08:11:52,2020-02-14 08:14:30,2020-02-14 08:15:07,2020-02-14 08:17:44,2020-02-14 08:08:49,2020-02-14 08:11:03,2020-02-14 08:12:04,2020-02-14 08:14:18,2020-02-14 08:15:19,2020-02-14 08:17:32,2020-02-14 08:08:49,2020-02-14 08:11:03,2020-02-14 08:12:04,2020-02-14 08:14:18,2020-02-14 08:15:19,2020-02-14 08:17:32,2020-02-14 08:09:01,2020-02-14 08:10:51,2020-02-14 08:12:16,2020-02-14 08:14:05,2020-02-14 08:15:31,2020-02-14 08:17:20,2020-02-14 08:09:01,2020-02-14 08:10:51,2020-02-14 08:12:16,2020-02-14 08:14:05,2020-02-14 08:15:31,2020-02-14 08:17:20,2020-02-14 08:09:13,2020-02-14 08:10:39,2020-02-14 08:12:28,2020-02-14 08:13:53,2020-02-14 08:15:43,2020-02-14 08:17:08,2020-02-14 08:09:13,2020-02-14 08:10:39,2020-02-14 08:12:28,2020-02-14 08:13:53,2020-02-14 08:15:43,2020-02-14 08:17:08,2020-02-14 08:09:25,2020-02-14 08:10:26,2020-02-14 08:12:40,2020-02-14 08:13:41,2020-02-14 08:15:54,2020-02-14 08:16:56,2020-02-14 08:09:25,2020-02-14 08:10:26,2020-02-14 08:12:40,2020-02-14 08:13:41,2020-02-14 08:15:54,2020-02-14 08:16:56,2020-02-14 08:09:37,2020-02-14 08:10:14,2020-02-14 08:12:52,2020-02-14 08:13:29,2020-02-14 08:16:06,2020-02-14 08:16:43,2020-02-14 08:09:37,2020-02-14 08:10:14,2020-02-14 08:12:52,2020-02-14 08:13:29,2020-02-14 08:16:06,2020-02-14 08:16:43,2020-02-14 08:09:49,2020-02-14 08:10:02,2020-02-14 08:13:04,2020-02-14 08:13:17,2020-02-14 08:16:18,2020-02-14 08:16:31,2020-02-14 08:09:49,2020-02-14 08:10:02,2020-02-14 08:13:04,2020-02-14 08:13:17,2020-02-14 08:16:18,2020-02-14 08:16:31
94.3866666666667,2020-02-14 08:18:21,2020-02-14 08:21:23,2020-02-14 08:21:35,2020-02-14 08:24:37,2020-02-14 08:24:50,2020-02-14 08:27:52,2020-02-14 08:18:21,2020-02-14 08:21:23,2020-02-14 08:21:35,2020-02-14 08:24:37,2020-02-14 08:24:50,2020-02-14 08:27:52,2020-02-14 08:18:33,2020-02-14 08:21:11,2020-02-14 08:21:47,2020-02-14 08:24:25,2020-02-14 08:25:02,2020-02-14 08:27:40,2020-02-14 08:18:33,2020-02-14 08:21:11,2020-02-14 08:21:47,2020-02-14 08:24:25,2020-02-14 08:25:02,2020-02-14 08:27:40,2020-02-14 08:18:45,2020-02-14 08:20:58,2020-02-14 08:21:59,2020-02-14 08:24:13,2020-02-14 08:25:14,2020-02-14 08:27:27,2020-02-14 08:18:45,2020-02-14 08:20:58,2020-02-14 08:21:59,2020-02-14 08:24:13,2020-02-14 08:25:14,2020-02-14 08:27:27,2020-02-14 08:18:57,2020-02-14 08:20:46,2020-02-14 08:22:11,2020-02-14 08:24:01,2020-02-14 08:25:26,2020-02-14 08:27:15,2020-02-14 08:18:57,2020-02-14 08:20:46,2020-02-14 08:22:11,2020-02-14 08:24:01,2020-02-14 08:25:26,2020-02-14 08:27:15,2020-02-14 08:19:09,2020-02-14 08:20:34,2020-02-14 08:22:23,2020-02-14 08:23:49,2020-02-14 08:25:38,2020-02-14 08:27:03,2020-02-14 08:19:09,2020-02-14 08:20:34,2020-02-14 08:22:23,2020-02-14 08:23:49,2020-02-14 08:25:38,2020-02-14 08:27:03,2020-02-14 08:19:21,2020-02-14 08:20:22,2020-02-14 08:22:35,2020-02-14 08:23:36,2020-02-14 08:25:50,2020-02-14 08:26:51,2020-02-14 08:19:21,2020-02-14 08:20:22,2020-02-14 08:22:35,2020-02-14 08:23:36,2020-02-14 08:25:50,2020-02-14 08:26:51,2020-02-14 08:19:33,2020-02-14 08:20:10,2020-02-14 08:22:47,2020-02-14 08:23:24,2020-02-14 08:26:02,2020-02-14 08:26:39,2020-02-14 08:19:33,2020-02-14 08:20:10,2020-02-14 08:22:47,2020-02-14 08:23:24,2020-02-14 08:26:02,2020-02-14 08:26:39,2020-02-14 08:19:45,2020-02-14 08:19:57,2020-02-14 08:22:59,2020-02-14 08:23:12,2020-02-14 08:26:14,2020-02-14 08:26:27,2020-02-14 08:19:45,2020-02-14 08:19:57,2020-02-14 08:22:59,2020-02-14 08:23:12,2020-02-14 08:26:14,2020-02-14 08:26:27
94.5519444444444,2020-02-14 08:28:16,2020-02-14 08:31:18,2020-02-14 08:31:31,2020-02-14 08:34:33,2020-02-14 08:34:45,2020-02-14 08:37:47,2020-02-14 08:28:16,2020-02-14 08:31:18,2020-02-14 08:31:31,2020-02-14 08:34:33,2020-02-14 08:34:45,2020-02-14 08:37:47,2020-02-14 08:28:28,2020-02-14 08:31:06,2020-02-14 08:31:43,2020-02-14 08:34:21,2020-02-14 08:34:57,2020-02-14 08:37:35,2020-02-14 08:28:28,2020-02-14 08:31:06,2020-02-14 08:31:43,2020-02-14 08:34:21,2020-02-14 08:34:57,2020-02-14 08:37:35,2020-02-14 08:28:40,2020-02-14 08:30:54,2020-02-14 08:31:55,2020-02-14 08:34:08,2020-02-14 08:35:09,2020-02-14 08:37:23,2020-02-14 08:28:40,2020-02-14 08:30:54,2020-02-14 08:31:55,2020-02-14 08:34:08,2020-02-14 08:35:09,2020-02-14 08:37:23,2020-02-14 08:28:52,2020-02-14 08:30:42,2020-02-14 08:32:07,2020-02-14 08:33:56,2020-02-14 08:35:21,2020-02-14 08:37:11,2020-02-14 08:28:52,2020-02-14 08:30:42,2020-02-14 08:32:07,2020-02-14 08:33:56,2020-02-14 08:35:21,2020-02-14 08:37:11,2020-02-14 08:29:04,2020-02-14 08:30:29,2020-02-14 08:32:19,2020-02-14 08:33:44,2020-02-14 08:35:33,2020-02-14 08:36:59,2020-02-14 08:29:04,2020-02-14 08:30:29,2020-02-14 08:32:19,2020-02-14 08:33:44,2020-02-14 08:35:33,2020-02-14 08:36:59,2020-02-14 08:29:16,2020-02-14 08:30:17,2020-02-14 08:32:31,2020-02-14 08:33:32,2020-02-14 08:35:45,2020-02-14 08:36:46,2020-02-14 08:29:16,2020-02-14 08:30:17,2020-02-14 08:32:31,2020-02-14 08:33:32,2020-02-14 08:35:45,2020-02-14 08:36:46,2020-02-14 08:29:28,2020-02-14 08:30:05,2020-02-14 08:32:43,2020-02-14 08:33:20,2020-02-14 08:35:57,2020-02-14 08:36:34,2020-02-14 08:29:28,2020-02-14 08:30:05,2020-02-14 08:32:43,2020-02-14 08:33:20,2020-02-14 08:35:57,2020-02-14 08:36:34,2020-02-14 08:29:40,2020-02-14 08:29:53,2020-02-14 08:32:55,2020-02-14 08:33:07,2020-02-14 08:36:09,2020-02-14 08:36:22,2020-02-14 08:29:40,2020-02-14 08:29:53,2020-02-14 08:32:55,2020-02-14 08:33:07,2020-02-14 08:36:09,2020-02-14 08:36:22
94.7175,2020-02-14 08:38:12,2020-02-14 08:41:14,2020-02-14 08:41:26,2020-02-14 08:44:28,2020-02-14 08:44:41,2020-02-14 08:47:43,2020-02-14 08:38:12,2020-02-14 08:41:14,2020-02-14 08:41:26,2020-02-14 08:44:28,2020-02-14 08:44:41,2020-02-14 08:47:43,2020-02-14 08:38:24,2020-02-14 08:41:01,2020-02-14 08:41:38,2020-02-14 08:44:16,2020-02-14 08:44:53,2020-02-14 08:47:30,2020-02-14 08:38:24,2020-02-14 08:41:01,2020-02-14 08:41:38,2020-02-14 08:44:16,2020-02-14 08:44:53,2020-02-14 08:47:30,2020-02-14 08:38:36,2020-02-14 08:40:49,2020-02-14 08:41:50,2020-02-14 08:44:04,2020-02-14 08:45:05,2020-02-14 08:47:18,2020-02-14 08:38:36,2020-02-14 08:40:49,2020-02-14 08:41:50,2020-02-14 08:44:04,2020-02-14 08:45:05,2020-02-14 08:47:18,2020-02-14 08:38:48,2020-02-14 08:40:37,2020-02-14 08:42:02,2020-02-14 08:43:52,2020-02-14 08:45:17,2020-02-14 08:47:06,2020-02-14 08:38:48,2020-02-14 08:40:37,2020-02-14 08:42:02,2020-02-14 08:43:52,2020-02-14 08:45:17,2020-02-14 08:47:06,2020-02-14 08:39:00,2020-02-14 08:40:25,2020-02-14 08:42:14,2020-02-14 08:43:39,2020-02-14 08:45:29,2020-02-14 08:46:54,2020-02-14 08:39:00,2020-02-14 08:40:25,2020-02-14 08:42:14,2020-02-14 08:43:39,2020-02-14 08:45:29,2020-02-14 08:46:54,2020-02-14 08:39:12,2020-02-14 08:40:13,2020-02-14 08:42:26,2020-02-14 08:43:27,2020-02-14 08:45:41,2020-02-14 08:46:42,2020-02-14 08:39:12,2020-02-14 08:40:13,2020-02-14 08:42:26,2020-02-14 08:43:27,2020-02-14 08:45:41,2020-02-14 08:46:42,2020-02-14 08:39:24,2020-02-14 08:40:00,2020-02-14 08:42:38,2020-02-14 08:43:15,2020-02-14 08:45:53,2020-02-14 08:46:30,2020-02-14 08:39:24,2020-02-14 08:40:00,2020-02-14 08:42:38,2020-02-14 08:43:15,2020-02-14 08:45:53,2020-02-14 08:46:30,2020-02-14 08:39:35,2020-02-14 08:39:48,2020-02-14 08:42:50,2020-02-14 08:43:03,2020-02-14 08:46:05,2020-02-14 08:46:17,2020-02-14 08:39:35,2020-02-14 08:39:48,2020-02-14 08:42:50,2020-02-14 08:43:03,2020-02-14 08:46:05,2020-02-14 08:46:17
94.8827777777778,2020-02-14 08:48:07,2020-02-14 08:51:09,2020-02-14 08:51:22,2020-02-14 08:54:23,2020-02-14 08:54:36,2020-02-14 08:57:38,2020-02-14 08:48:07,2020-02-14 08:51:09,2020-02-14 08:51:22,2020-02-14 08:54:23,2020-02-14 08:54:36,2020-02-14 08:57:38,2020-02-14 08:48:19,2020-02-14 08:50:57,2020-02-14 08:51:34,2020-02-14 08:54:11,2020-02-14 08:54:48,2020-02-14 08:57:26,2020-02-14 08:48:19,2020-02-14 08:50:57,2020-02-14 08:51:34,2020-02-14 08:54:11,2020-02-14 08:54:48,2020-02-14 08:57:26,2020-02-14 08:48:31,2020-02-14 08:50:45,2020-02-14 08:51:46,2020-02-14 08:53:59,2020-02-14 08:55:00,2020-02-14 08:57:14,2020-02-14 08:48:31,2020-02-14 08:50:45,2020-02-14 08:51:46,2020-02-14 08:53:59,2020-02-14 08:55:00,2020-02-14 08:57:14,2020-02-14 08:48:43,2020-02-14 08:50:32,2020-02-14 08:51:58,2020-02-14 08:53:47,2020-02-14 08:55:12,2020-02-14 08:57:01,2020-02-14 08:48:43,2020-02-14 08:50:32,2020-02-14 08:51:58,2020-02-14 08:53:47,2020-02-14 08:55:12,2020-02-14 08:57:01,2020-02-14 08:48:55,2020-02-14 08:50:20,2020-02-14 08:52:10,2020-02-14 08:53:35,2020-02-14 08:55:24,2020-02-14 08:56:49,2020-02-14 08:48:55,2020-02-14 08:50:20,2020-02-14 08:52:10,2020-02-14 08:53:35,2020-02-14 08:55:24,2020-02-14 08:56:49,2020-02-14 08:49:07,2020-02-14 08:50:08,2020-02-14 08:52:21,2020-02-14 08:53:23,2020-02-14 08:55:36,2020-02-14 08:56:37,2020-02-14 08:49:07,2020-02-14 08:50:08,2020-02-14 08:52:21,2020-02-14 08:53:23,2020-02-14 08:55:36,2020-02-14 08:56:37,2020-02-14 08:49:19,2020-02-14 08:49:56,2020-02-14 08:52:33,2020-02-14 08:53:10,2020-02-14 08:55:48,2020-02-14 08:56:25,2020-02-14 08:49:19,2020-02-14 08:49:56,2020-02-14 08:52:33,2020-02-14 08:53:10,2020-02-14 08:55:48,2020-02-14 08:56:25,2020-02-14 08:49:31,2020-02-14 08:49:44,2020-02-14 08:52:45,2020-02-14 08:52:58,2020-02-14 08:56:00,2020-02-14 08:56:13,2020-02-14 08:49:31,2020-02-14 08:49:44,2020-02-14 08:52:45,2020-02-14 08:52:58,2020-02-14 08:56:00,2020-02-14 08:56:13
95.0483333333333,2020-02-14 08:58:02,2020-02-14 09:01:04,2020-02-14 09:01:17,2020-02-14 09:04:19,2020-02-14 09:04:32,2020-02-14 09:07:33,2020-02-14 08:58:02,2020-02-14 09:01:04,2020-02-14 09:01:17,2020-02-14 09:04:19,2020-02-14 09:04:32,2020-02-14 09:07:33,2020-02-14 08:58:14,2020-02-14 09:00:52,2020-02-14 09:01:29,2020-02-14 09:04:07,2020-02-14 09:04:44,2020-02-14 09:07:21,2020-02-14 08:58:14,2020-02-14 09:00:52,2020-02-14 09:01:29,2020-02-14 09:04:07,2020-02-14 09:04:44,2020-02-14 09:07:21,2020-02-14 08:58:26,2020-02-14 09:00:40,2020-02-14 09:01:41,2020-02-14 09:03:54,2020-02-14 09:04:56,2020-02-14 09:07:09,2020-02-14 08:58:26,2020-02-14 09:00:40,2020-02-14 09:01:41,2020-02-14 09:03:54,2020-02-14 09:04:56,2020-02-14 09:07:09,2020-02-14 08:58:38,2020-02-14 09:00:28,2020-02-14 09:01:53,2020-02-14 09:03:42,2020-02-14 09:05:08,2020-02-14 09:06:57,2020-02-14 08:58:38,2020-02-14 09:00:28,2020-02-14 09:01:53,2020-02-14 09:03:42,2020-02-14 09:05:08,2020-02-14 09:06:57,2020-02-14 08:58:50,2020-02-14 09:00:16,2020-02-14 09:02:05,2020-02-14 09:03:30,2020-02-14 09:05:19,2020-02-14 09:06:45,2020-02-14 08:58:50,2020-02-14 09:00:16,2020-02-14 09:02:05,2020-02-14 09:03:30,2020-02-14 09:05:19,2020-02-14 09:06:45,2020-02-14 08:59:02,2020-02-14 09:00:03,2020-02-14 09:02:17,2020-02-14 09:03:18,2020-02-14 09:05:31,2020-02-14 09:06:32,2020-02-14 08:59:02,2020-02-14 09:00:03,2020-02-14 09:02:17,2020-02-14 09:03:18,2020-02-14 09:05:31,2020-02-14 09:06:32,2020-02-14 08:59:14,2020-02-14 08:59:51,2020-02-14 09:02:29,2020-02-14 09:03:06,2020-02-14 09:05:43,2020-02-14 09:06:20,2020-02-14 08:59:14,2020-02-14 08:59:51,2020-02-14 09:02:29,2020-02-14 09:03:06,2020-02-14 09:05:43,2020-02-14 09:06:20,2020-02-14 08:59:26,2020-02-14 08:59:39,2020-02-14 09:02:41,2020-02-14 09:02:54,2020-02-14 09:05:55,2020-02-14 09:06:08,2020-02-14 08:59:26,2020-02-14 08:59:39,2020-02-14 09:02:41,2020-02-14 09:02:54,2020-02-14 09:05:55,2020-02-14 09:06:08
